village_id,candidate_minigrids,existing_minigrids,facilities,grid_extension,existing_grid,mean_ndvi,mean_wind_speed,mean_pvout_solar_radiation,building_count,permanent_building_count,educational_facilities,health_facilities,social_facilities,services,primary_roads,secondary_roads,tertiary_roads,unclassified_roads,percentage_crop_land,percentage_built_area,contains_protected_area,protected_area_name,electrification_strategy
5503090,0,0,0,0,1,0.0,0.0,1657.687255859375,121,13,0,0,0,0,0,0,0,0,31.41,2.2225,False,,Existing grid
5503091,0,0,0,1,1,0.0,0.0,1658.5999755859375,70,9,0,0,0,0,0,0,0,0,34.88666666666666,1.2275,False,,Grid extension
5503092,1,0,0,0,0,0.0,0.0,1648.6015625,361,33,0,0,0,0,0,0,1,0,19.13,2.306666666666666,False,,Candidate minigrid
5503093,0,0,0,0,0,0.0,0.0,1603.264892578125,3,0,0,0,0,0,0,0,0,0,9.695,0.02,False,,Solar home system
5503094,0,0,0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,28.88,0.0,False,,Solar home system
5503095,0,0,0,0,0,0.0,0.0,1563.310763888889,3,0,0,0,0,0,0,0,0,0,2.5525,0.3033333333333333,True,Agoro - Agu Forest Reserve,Solar home system
5503096,0,0,0,0,0,0.0,0.0,1602.5345052083333,10,0,0,0,0,0,0,0,0,0,7.875000000000001,0.07,False,,Solar home system
5503097,0,0,0,0,0,0.35738468170166016,1.0438407316552163,1579.341037326389,60,3,0,0,0,0,0,0,0,0,11.8575,0.09,True,Agoro - Agu Forest Reserve,Solar home system
5503098,0,0,0,0,0,0.0,0.0,1608.4697265625,71,10,0,0,0,0,0,0,0,0,15.377499999999998,0.0233333333333333,True,Lamwo Forest Reserve,Solar home system
5503099,0,1,2,0,0,0.0,0.0,1577.4537760416667,855,140,1,1,0,0,0,0,0,0,12.3425,5.2625,True,Agoro - Agu Forest Reserve,Existing minigrid
5503100,0,0,0,0,0,0.0,0.0,1586.906947544643,64,9,0,0,0,0,0,0,0,3,21.3175,0.255,True,Agoro - Agu Forest Reserve,Solar home system
5503101,0,0,2,0,0,0.0,0.0,1598.8814697265625,184,44,2,0,0,0,0,0,0,0,14.375,4.105,False,,Solar home system
5503102,0,0,0,0,0,0.36131471395492554,0.9874697896740159,1613.1414695945946,3,1,0,0,0,0,0,0,0,0,6.5425,0.04,True,Agoro - Agu Forest Reserve,Solar home system
5503103,0,0,0,0,0,0.0,0.0,1548.112060546875,28,2,0,0,0,0,0,0,0,0,4.4375,0.0,True,Agoro - Agu Forest Reserve,Solar home system
5503104,0,1,1,0,0,0.0,0.0,1625.2255859375,114,13,1,0,0,0,0,0,0,0,19.5325,0.8125,True,Agoro - Agu Forest Reserve,Existing minigrid
5503105,0,1,1,0,0,0.0,0.0,1617.013950892857,211,23,0,1,0,0,0,0,0,2,10.4125,1.045,True,Agoro - Agu Forest Reserve,Existing minigrid
5503106,0,0,0,0,0,0.0,0.0,1609.4482421875,113,7,0,0,0,0,0,0,0,4,16.063333333333333,1.195,True,Agoro - Agu Forest Reserve,Solar home system
5503107,0,0,1,0,0,0.0,0.0,1596.36162109375,241,33,1,0,0,0,0,0,2,2,17.5,2.0675,True,Agoro - Agu Forest Reserve,Solar home system
5503108,0,0,0,0,0,0.0,0.0,1586.40234375,126,3,0,0,0,0,0,0,0,0,14.09,0.4533333333333333,True,Agoro - Agu Forest Reserve,Solar home system
5503109,0,0,1,0,0,0.0,0.0,1571.378515625,36,0,1,0,0,0,0,0,0,0,26.555,0.14,True,Agoro - Agu Forest Reserve,Solar home system
5503110,0,0,1,0,0,0.0,0.0,1572.3081781914893,170,11,0,1,0,0,0,0,0,0,3.035,0.0775,True,Agoro - Agu Forest Reserve,Solar home system
5503111,0,0,0,0,0,0.0,0.0,1615.0358664772727,86,10,0,0,0,0,0,0,1,0,19.795,1.1375,False,,Solar home system
5503112,1,0,0,0,0,0.0,0.0,1614.77001953125,90,3,0,0,0,0,0,0,0,0,12.429999999999998,1.4066666666666665,True,Agoro - Agu Forest Reserve,Candidate minigrid
5503113,0,0,0,0,0,0.0,0.0,1571.6710205078125,65,1,0,0,0,0,0,0,0,0,17.6725,0.49,True,Agoro - Agu Forest Reserve,Solar home system
5503114,0,1,1,0,0,0.0,0.0,1595.7769775390625,198,7,1,0,0,0,0,0,0,0,17.375,8.2975,False,,Existing minigrid
5503115,0,0,0,0,0,0.0,0.0,1606.3390299479167,107,2,0,0,0,0,0,0,0,0,14.6625,0.2,True,Agoro - Agu Forest Reserve,Solar home system
5503116,0,0,0,0,0,0.21598023176193237,0.9156713327707011,1538.2272727272727,41,2,0,0,0,0,0,0,0,0,4.34,0.035,True,Agoro - Agu Forest Reserve,Solar home system
5503117,0,0,0,0,0,0.0,0.0,0.0,61,2,0,0,0,0,0,0,0,0,19.765,7.226666666666667,False,,Solar home system
5503118,1,0,0,0,0,0.0,0.0,1585.0633138020833,145,5,0,0,0,0,0,0,0,0,14.802500000000002,0.43,False,,Candidate minigrid
5503119,0,0,0,0,0,0.0,0.0,1553.7734375,85,3,0,0,0,0,0,0,0,12,5.596666666666667,3.835,True,Agoro - Agu Forest Reserve,Solar home system
5503120,0,0,1,0,0,0.0,0.0,1543.5467529296875,161,9,1,0,0,0,0,0,0,0,11.0125,7.5275,True,Agoro - Agu Forest Reserve,Solar home system
5503121,1,0,0,0,0,0.0,0.0,1557.242919921875,146,3,0,0,0,0,0,0,0,2,23.9625,4.4925,True,Agoro - Agu Forest Reserve,Candidate minigrid
5503122,0,0,0,0,0,0.0,0.0,1590.2989501953125,16,3,0,0,0,0,0,0,0,0,12.240000000000002,2.6375,False,,Solar home system
5503123,0,0,0,0,0,0.0,0.0,1579.3409423828125,126,5,0,0,0,0,0,0,0,0,4.97,14.085,False,,Solar home system
5503124,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,13.4125,1.255,False,,Solar home system
5503125,0,0,0,0,0,0.0,0.0,1562.3564453125,59,1,0,0,0,0,0,0,0,0,4.245,3.033333333333333,False,,Solar home system
5503126,0,0,0,0,0,0.0,0.0,1568.0185546875,44,1,0,0,0,0,0,0,0,0,5.8825,4.17,False,,Solar home system
5503127,0,0,0,0,0,0.0,0.0,1584.0889892578125,137,7,0,0,0,0,0,0,0,0,2.8400000000000003,22.4975,False,,Solar home system
5503128,0,1,2,0,0,0.0,0.0,0.0,601,171,1,1,0,0,0,0,1,0,15.15,58.55,False,,Existing minigrid
5503129,0,0,0,0,0,0.3251779079437256,1.0133589635817917,1641.0021484375,22,0,0,0,0,0,0,0,0,1,8.655,0.0133333333333333,False,,Solar home system
5503130,0,0,0,0,0,0.0,0.0,1645.0860595703125,20,0,0,0,0,0,0,0,0,0,21.43,0.9933333333333332,False,,Solar home system
5503131,0,0,0,0,0,0.3448446989059448,1.1518570684913176,1642.398716517857,76,9,0,0,0,0,0,0,0,2,16.41,0.51,False,,Solar home system
5503132,1,0,0,0,0,0.0,0.0,1643.077237215909,123,6,0,0,0,0,0,0,1,0,15.2225,0.6633333333333334,False,,Candidate minigrid
5503133,0,0,0,0,0,0.3702538311481476,1.2872762005963145,1649.3412109375,21,2,0,0,0,0,0,0,0,0,14.313333333333334,0.075,False,,Solar home system
5503134,2,0,1,0,0,0.0,0.0,1646.824898097826,540,58,1,0,0,0,0,0,0,1,18.415,0.9025,False,,Candidate minigrid
5503135,0,0,0,0,0,0.33195725083351135,1.1662432164765397,1638.60546875,16,0,0,0,0,0,1,0,0,0,1.6325,0.0,False,,Solar home system
5503136,0,0,0,0,0,0.0,0.0,1652.93896484375,0,0,0,0,0,0,0,0,0,0,6.920000000000001,0.06,False,,Solar home system
5503137,2,0,1,0,0,0.32620182633399963,1.141316210551359,1648.373291015625,162,11,1,0,0,0,0,0,0,1,16.3075,2.75,False,,Candidate minigrid
5503138,0,0,0,0,0,0.0,0.0,1646.69921875,146,3,0,0,0,0,0,0,0,2,4.4975,0.56,False,,Solar home system
5503139,0,0,0,0,0,0.0,0.0,1644.81201171875,0,0,0,0,0,0,0,0,0,0,1.26,0.0,False,,Solar home system
5503140,1,0,1,0,0,0.0,0.0,1645.8579545454545,27,10,0,0,0,0,0,0,0,2,1.31,0.0225,False,,Candidate minigrid
5503141,0,0,0,0,0,0.0,0.0,1649.468994140625,0,0,0,0,0,0,0,0,0,0,13.335,0.0,False,,Solar home system
5503142,2,0,0,0,0,0.0,0.0,1652.601444128788,143,20,0,0,0,0,0,0,0,3,5.44,0.3933333333333333,False,,Candidate minigrid
5503143,0,0,0,1,0,0.0,0.0,1649.56640625,329,47,0,0,0,0,0,0,0,6,18.6525,2.15,False,,Grid extension
5503144,0,0,0,1,1,0.0,0.0,1652.6617476851852,325,75,0,0,0,0,0,0,0,3,16.8475,1.375,False,,Grid extension
5503145,0,0,0,1,1,0.0,0.0,1650.74755859375,597,192,0,0,0,0,1,0,0,1,12.0375,16.2275,False,,Grid extension
5503146,0,0,0,0,0,0.0,0.0,1654.144140625,208,36,0,0,0,0,0,0,0,1,13.2425,0.9625,False,,Solar home system
5503147,0,0,0,0,1,0.0,0.0,0.0,101,30,0,0,0,0,0,0,0,0,32.49666666666666,23.62,False,,Existing grid
5503148,0,0,0,0,1,0.0,0.0,1653.1219482421875,0,0,0,0,0,0,0,0,0,0,11.406666666666666,1.31,False,,Existing grid
5503149,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,46.535,42.903333333333336,False,,Solar home system
5503150,1,0,1,0,0,0.0,0.0,1652.3177734375,206,47,1,0,0,0,0,0,0,0,15.8875,3.0175,False,,Candidate minigrid
5503151,0,0,0,0,1,0.0,0.0,1654.486293859649,371,93,0,0,0,0,0,0,0,17,7.649999999999999,0.765,False,,Existing grid
5503152,0,0,4,0,0,0.0,0.0,1652.0260009765625,386,138,2,2,0,0,0,0,0,1,13.0375,34.83,False,,Solar home system
5503153,0,0,0,1,0,0.0,0.0,1631.1021205357142,309,66,0,0,0,0,0,0,0,0,18.986666666666668,3.4250000000000003,False,,Grid extension
5503154,0,0,0,1,0,0.0,0.0,1624.17578125,118,27,0,0,0,0,0,0,0,0,18.3,3.8725,False,,Grid extension
5503155,0,0,0,1,0,0.0,0.0,0.0,90,29,0,0,0,0,0,0,0,2,30.12333333333333,9.2475,False,,Grid extension
5503156,0,0,2,1,1,0.0,0.0,1626.3365885416667,214,45,2,0,0,0,0,0,0,2,12.3275,18.6075,False,,Grid extension
5503157,0,0,0,0,0,0.0,0.0,1632.302001953125,71,14,0,0,0,0,0,0,0,0,3.31,33.427499999999995,True,Lokung Forest Reserve,Solar home system
5503158,0,0,0,1,0,0.0,0.0,1613.6739501953125,137,12,0,0,0,0,0,0,0,2,35.79333333333333,2.18,True,Lokung Forest Reserve,Grid extension
5503159,0,0,0,0,0,0.0,0.0,1618.854403409091,163,15,0,0,0,0,0,0,0,3,9.142500000000002,1.09,True,"Lalak Forest Reserve, Lokung Forest Reserve",Solar home system
5503160,0,1,0,0,0,0.0,0.0,1625.72802734375,483,95,0,0,0,0,0,0,0,1,13.935,16.087500000000002,False,,Existing minigrid
5503161,0,0,0,0,0,0.3530677258968353,1.0378123072998178,1600.525669642857,72,14,0,0,0,0,0,0,0,0,17.6125,0.385,True,Agoro - Agu Forest Reserve,Solar home system
5503162,0,0,1,0,0,0.0,0.0,1609.1697591145833,111,26,1,0,0,0,0,0,0,2,6.725,1.88,True,Lamwo Forest Reserve,Solar home system
5503163,0,0,0,1,1,0.0,0.0,0.0,430,193,0,0,0,0,0,0,0,1,7.449999999999999,67.46000000000001,True,Lokung Forest Reserve,Grid extension
5503164,0,0,0,0,0,0.0,0.0,1648.4644775390625,3,0,0,0,0,0,0,0,0,0,16.570000000000004,0.0,False,,Solar home system
5503165,0,0,0,0,0,0.0,0.0,1672.3337890625,87,13,0,0,0,0,0,1,0,0,29.776666666666667,1.7525,False,,Solar home system
5503166,0,0,0,0,1,0.0,0.0,1672.1141357421875,221,48,0,0,0,0,0,0,0,0,33.3675,2.8225,False,,Existing grid
5503167,0,0,0,0,0,0.0,0.0,1645.0860430743244,99,12,0,0,0,0,0,1,0,4,14.9825,0.0233333333333333,True,Lokung Forest Reserve,Solar home system
5503168,0,0,0,0,1,0.0,0.0,1643.4423828125,0,0,0,0,0,0,0,0,0,0,32.193333333333335,0.0,False,,Existing grid
5503169,0,0,3,0,1,0.3959883451461792,1.4188129285682278,1644.2339409722222,103,35,0,0,2,0,0,0,0,3,22.9225,2.825,True,Lokung Forest Reserve,Existing grid
5503170,0,0,0,0,1,0.0,0.0,1649.59033203125,1,0,0,0,0,0,0,0,0,0,17.2575,0.29,False,,Existing grid
5503171,0,0,0,0,0,0.0,0.0,1631.572021484375,28,2,0,0,0,0,0,0,0,0,23.026666666666667,2.015,True,Lokung Forest Reserve,Solar home system
5503172,0,0,3,1,1,0.0,0.0,1633.39794921875,186,58,2,1,0,0,0,0,0,0,13.1925,47.69,False,,Grid extension
5503173,0,0,0,0,1,0.36862340569496155,1.3597503259484507,0.0,65,19,0,0,0,0,0,0,0,0,34.68333333333333,3.5875000000000004,True,Padibe Forest Reserve,Existing grid
5503174,0,0,0,0,1,0.0,0.0,1663.5919596354167,101,17,0,0,0,0,0,0,0,2,33.080000000000005,1.22,False,,Existing grid
5503175,0,0,1,1,1,0.0,0.0,1661.6438802083333,273,26,0,1,0,0,0,0,0,0,32.64666666666667,7.5525,False,,Grid extension
5503176,0,0,1,1,0,0.0,0.0,1634.1280517578125,126,38,1,0,0,0,0,0,0,0,26.26333333333333,24.3775,False,,Grid extension
5503177,0,0,0,1,0,0.3793407678604126,1.3597503259484507,1653.3743990384614,330,77,0,0,0,0,0,0,0,0,20.6125,1.69,False,,Grid extension
5503178,0,0,1,1,0,0.0,0.0,1666.6966145833333,155,34,1,0,0,0,0,0,0,0,27.590000000000003,1.465,False,,Grid extension
5503179,0,0,0,0,1,0.0,0.0,1672.7841796875,193,61,0,0,0,0,0,1,0,0,28.130000000000003,3.785,False,,Existing grid
5503180,0,0,0,0,0,0.0,0.0,1656.627734375,115,13,0,0,0,0,0,0,0,0,14.813333333333333,0.1425,False,,Solar home system
5503181,0,0,0,1,1,0.0,0.0,1635.9547526041667,189,34,0,0,0,0,0,0,0,0,37.68,3.4325,True,Lokung Forest Reserve,Grid extension
5503182,0,0,0,0,0,0.0,0.0,1671.52296875,68,3,0,0,0,0,0,0,0,12,6.5875,0.1166666666666666,True,Achwa River Forest Reserve,Solar home system
5503183,0,0,0,0,0,0.0,0.0,1660.3656684027778,1386,53,0,0,0,0,0,0,0,7,13.5075,1.7424999999999995,False,,Solar home system
5503184,0,0,0,0,0,0.0,0.0,1628.6496710526317,96,5,0,0,0,0,0,0,0,0,16.134999999999998,0.0766666666666666,False,,Solar home system
5503185,0,0,0,0,0,0.0,0.0,1597.238037109375,73,4,0,0,0,0,0,0,0,0,22.2525,8.717500000000001,False,,Solar home system
5503186,0,0,0,0,0,0.0,0.0,1587.9856770833333,154,5,0,0,0,0,0,0,0,0,15.745,11.4125,False,,Solar home system
5503187,0,0,1,0,0,0.0,0.0,1668.279541015625,56,21,1,0,0,0,0,0,0,0,22.746666666666663,5.3575,False,,Solar home system
5503188,0,0,2,0,1,0.0,0.0,0.0,278,133,1,1,0,0,0,0,0,0,10.345,22.9375,False,,Existing grid
5503189,0,0,0,0,0,0.0,0.0,1669.1920166015625,39,7,0,0,0,0,0,0,0,0,15.593333333333335,0.7275,False,,Solar home system
5503190,0,0,0,0,0,0.0,0.0,1665.4490966796875,45,5,0,0,0,0,0,0,0,1,34.615,0.0533333333333333,True,Paonyeme Forest Reserve,Solar home system
5503191,0,0,0,0,1,0.0,0.0,1675.8334517045455,123,19,0,0,0,0,0,0,0,0,15.456666666666663,0.5575,False,,Existing grid
5503192,0,0,2,0,0,0.0,0.0,1645.4510498046875,270,80,1,1,0,0,0,0,1,1,12.71,20.04,False,,Solar home system
5503193,1,0,0,0,0,0.3418930172920227,1.3649976128266912,1650.0775824652778,250,41,0,0,0,0,0,0,0,2,18.75333333333333,2.4325,False,,Candidate minigrid
5503194,0,0,0,1,0,0.0,0.0,1674.6712239583333,142,19,0,0,0,0,0,0,0,0,40.23666666666667,4.1875,False,,Grid extension
5503195,0,0,0,1,0,0.0,0.0,1676.1319580078125,2,0,0,0,0,0,0,0,0,0,47.28333333333334,0.0,False,,Grid extension
5503196,0,0,0,1,0,0.0,0.0,1674.79296875,30,5,0,0,0,0,0,0,0,0,53.370000000000005,1.01,False,,Grid extension
5503197,0,0,1,0,0,0.0,0.0,1599.114346590909,172,17,1,0,0,0,0,0,0,0,10.833333333333334,0.3775,False,,Solar home system
5503198,0,1,1,0,0,0.0,0.0,1578.9094460227273,131,20,1,0,0,0,0,1,4,3,17.726666666666667,1.14,False,,Existing minigrid
5503199,0,0,0,0,0,0.0,0.0,0.0,20,2,0,0,0,0,0,0,0,0,14.323333333333332,0.27,False,,Solar home system
5503200,0,0,1,1,0,0.0,0.0,1627.553955078125,308,27,1,0,0,0,0,0,0,1,12.96,2.7425,True,"Lalak Forest Reserve, Lokung Forest Reserve",Grid extension
5503201,0,0,0,0,0,0.0,0.0,1648.7130926724137,133,8,0,0,0,0,0,0,0,0,16.68,0.11,False,,Solar home system
5503202,0,0,4,1,1,0.0,0.0,1671.1402994791667,427,105,3,1,0,0,0,0,0,2,26.08,9.19,True,Paonyeme Forest Reserve,Grid extension
5503203,0,0,0,0,0,0.0,0.0,1636.0562065972222,245,30,0,0,0,0,0,0,0,1,23.023333333333337,0.6725,False,,Solar home system
5503204,0,0,0,1,0,0.0,0.0,1666.635986328125,153,18,0,0,0,0,0,0,0,0,27.096666666666668,2.063333333333333,False,,Grid extension
5503205,0,0,0,0,0,0.0,0.0,1617.1748046875,141,28,0,0,0,0,0,0,0,0,9.0625,0.1225,True,Lalak Forest Reserve,Solar home system
5503206,0,0,0,0,0,0.0,0.0,1645.4191176470588,10,0,0,0,0,0,0,0,0,5,3.9475,0.005,False,,Solar home system
5503207,0,0,0,0,0,0.0,0.0,1643.358173076923,3,0,0,0,0,0,0,0,0,0,2.265,0.01,False,,Solar home system
5503208,0,0,0,0,0,0.0,0.0,1649.430509868421,3,0,0,0,0,0,0,0,0,0,4.1,0.265,False,,Solar home system
5503209,0,0,0,0,0,0.0,0.0,1662.617947048611,112,11,0,0,0,0,0,0,0,0,17.546666666666663,0.32,False,,Solar home system
5503210,1,0,0,0,0,0.42434772849082947,1.4188129285682278,1665.5485101744187,195,41,0,0,0,0,0,1,0,5,9.6375,0.0466666666666666,True,Aram Forest Reserve,Candidate minigrid
5504178,0,0,0,0,0,0.4505782425403595,1.4139726238037107,1689.8748372395833,206,35,0,0,0,0,0,0,0,8,6.41,0.06,False,,Solar home system
